mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv,u0_atom,u298_atom,h298_atom,g298_atom
gdb_4610,c1cc(=O)occ1N,5.65405,1.57235,1.23269,5.4795,65.07,-0.2102,-0.0553,0.1549,904.2327,0.096926,-398.649863,-398.643168,-398.642223,-398.680613,25.444,-1381.535737,-1388.888888,-1395.99982,-1293.567133
gdb_4611,c1c(=O)occ(n1)N,5.80834,1.62812,1.27336,4.3771,62.13,-0.2162,-0.0803,0.1359,867.2704,0.084855,-414.696169,-414.689575,-414.68863,-414.726919,24.678,-1261.988997,-1268.516346,-1275.034282,-1180.397767
gdb_4612,c1c(coc(=O)n1)N,5.83284,1.61803,1.26906,6.6882,60.78,-0.2277,-0.0758,0.1519,870.8648,0.084795,-414.698471,-414.691766,-414.690821,-414.729584,24.623,-1263.433523,-1269.891218,-1276.409154,-1182.070079
gdb_4613,OC1=CNC(=N)C=N1,5.75454,1.60075,1.25238,1.3005,67.74,-0.1886,-0.0591,0.1295,889.0902,0.097897,-394.811312,-394.804785,-394.803841,-394.841847,25.285,-1321.971328,-1329.429272,-1336.540832,-1233.507619
gdb_4614,c1cc(=O)[nH]cc1O,5.64029,1.54453,1.2125,4.5832,64.51,-0.2014,-0.04,0.1613,905.932,0.097456,-398.663472,-398.656919,-398.655975,-398.693994,25.303,-1390.075507,-1397.517764,-1404.629323,-1301.963831
gdb_4615,c1c(ncc(=O)[nH]1)O,5.80756,1.60241,1.25589,2.8623,61.74,-0.2111,-0.067,0.1441,867.6732,0.085892,-414.715899,-414.709641,-414.708697,-414.746214,23.999,-1274.36975,-1281.107942,-1287.626505,-1192.505553
gdb_4616,c1c(cnc(=O)[nH]1)O,5.82367,1.59174,1.25007,5.158,60.55,-0.2185,-0.0629,0.1556,871.2338,0.085453,-414.712448,-414.705901,-414.704957,-414.743212,24.32,-1272.204216,-1278.761058,-1285.279622,-1190.621771
gdb_4617,OC1=COC(=N)C=C1,5.59783,1.5842,1.23476,3.5657,66.11,-0.2023,-0.0477,0.1547,899.8678,0.096478,-398.62284,-398.616217,-398.615273,-398.653502,25.471,-1364.578561,-1371.976892,-1379.088452,-1276.554736
gdb_4618,OC1=COC(=N)C=N1,5.75551,1.64342,1.27839,1.4639,63.08,-0.2139,-0.0756,0.1384,862.0749,0.084771,-414.674829,-414.668397,-414.667453,-414.705422,24.333,-1248.597955,-1255.22696,-1261.745524,-1166.908206
gdb_4619,c1cc(=O)occ1O,5.68304,1.581,1.2369,4.4606,60.53,-0.2225,-0.0608,0.1617,880.0326,0.084326,-418.526904,-418.520464,-418.51952,-418.557435,24.422,-1316.648796,-1323.273409,-1329.791972,-1235.280332
gdb_4620,c1c(=O)occ(n1)O,5.85296,1.63904,1.28046,3.0254,57.79,-0.2329,-0.0904,0.1425,842.8488,0.072562,-434.576241,-434.570012,-434.569068,-434.606666,23.296,-1199.004037,-1204.871873,-1210.797441,-1123.94643
gdb_4621,Cn1ccc(=O)cc1,5.58086,1.53939,1.21633,6.8716,72.51,-0.2119,-0.0104,0.2014,950.9931,0.120997,-362.717876,-362.71082,-362.709876,-362.749435,26.041,-1560.54774,-1569.452092,-1577.749644,-1459.971852
gdb_4622,Cn1ccc(=O)nc1,5.71464,1.59351,1.25595,7.8031,67.68,-0.2288,-0.0273,0.2015,914.4672,0.109196,-378.774585,-378.767621,-378.766676,-378.806296,25.026,-1447.528976,-1455.601879,-1463.305807,-1353.425844
gdb_4623,CN1C=NC(=N)N=C1,5.78306,1.64699,1.29298,7.3129,69.27,-0.2258,-0.0376,0.1882,899.7837,0.10961,-374.92962,-374.922503,-374.921558,-374.962018,24.964,-1383.939724,-1391.915991,-1399.619919,-1289.9075
gdb_4624,Cn1cnc(=O)nc1,5.84197,1.64557,1.29698,8.5351,62.76,-0.2454,-0.0456,0.1998,879.717,0.097206,-394.828725,-394.821737,-394.820793,-394.861227,24.079,-1332.898142,-1340.066805,-1347.178364,-1245.668743
gdb_4625,N=C1NC(=CO1)C#C,6.88567,1.36194,1.13704,2.8779,68,-0.2004,-0.0242,0.1763,960.8309,0.083551,-377.510959,-377.503825,-377.502881,-377.542315,26.411,-1282.443908,-1288.63303,-1295.151593,-1201.488972
gdb_4626,N=C1NC=C(O1)C#C,6.51696,1.40586,1.1564,2.991,70.29,-0.1984,-0.021,0.1774,949.3088,0.083792,-377.512406,-377.505412,-377.504467,-377.543469,26.192,-1283.351914,-1289.628886,-1296.146822,-1202.213118
gdb_4627,N=C1NC=C(O1)C#N,6.57841,1.40936,1.16069,4.0706,63.71,-0.2252,-0.0461,0.1791,923.1079,0.073685,-393.613934,-393.6074,-393.606456,-393.644737,23.849,-1198.457476,-1204.133923,-1210.05949,-1123.532902
gdb_4628,N=C1OC=C(O1)C#C,6.80871,1.41319,1.17029,3.6122,64.28,-0.2259,-0.0368,0.1891,928.1399,0.071482,-397.379616,-397.373048,-397.372104,-397.410385,24.437,-1212.295932,-1217.951671,-1223.877238,-1137.710213
gdb_4629,N=C1OC=C(O1)C#N,6.85818,1.4173,1.17457,4.077,58.06,-0.2543,-0.0636,0.1906,902.3962,0.061136,-413.478297,-413.472095,-413.47115,-413.508898,22.33,-1125.614977,-1130.611203,-1135.943147,-1057.301209
gdb_4630,C#Cc1coc(=O)[nH]1,6.96906,1.36247,1.13966,4.3022,62.35,-0.2232,-0.0304,0.1929,939.6014,0.072078,-397.419663,-397.412958,-397.412014,-397.450532,24.807,-1237.425785,-1242.995555,-1248.921123,-1162.902816
gdb_4631,C#Cc1c[nH]c(=O)[nH]1,6.68192,1.35671,1.12773,3.1887,67.55,-0.1998,-0.014,0.1858,960.2954,0.084627,-377.550726,-377.543739,-377.542794,-377.581735,26.254,-1307.398059,-1313.679424,-1320.19736,-1226.225377
gdb_4632,C#Cc1c[nH]c(=O)o1,6.62816,1.4075,1.16097,4.5736,64.07,-0.2196,-0.028,0.1916,927.9066,0.072142,-397.420216,-397.413559,-397.412615,-397.451013,24.694,-1237.772798,-1243.372688,-1249.298255,-1163.204648
gdb_4633,C#Cc1coc(=O)o1,6.90787,1.41348,1.17338,4.4622,58.83,-0.246,-0.0445,0.2015,907.5439,0.059703,-417.288087,-417.281752,-417.280807,-417.31871,23.135,-1167.131599,-1172.044995,-1177.376939,-1099.191828
gdb_4634,c1c(oc(=O)o1)C#N,6.95628,1.41752,1.17756,2.9978,52.82,-0.2794,-0.0724,0.207,882.0959,0.049334,-433.385694,-433.379715,-433.378771,-433.416153,21.065,-1079.776699,-1084.024308,-1088.763883,-1018.11139
gdb_4635,N=C1NC=C(O1)C=O,5.3709,1.49467,1.16927,4.8139,64.76,-0.2212,-0.0598,0.1614,930.0882,0.084533,-414.692859,-414.686168,-414.685224,-414.723936,24.377,-1259.911943,-1266.378423,-1272.896986,-1178.525908
gdb_4636,N=C1OC=C(O1)C=O,5.56445,1.5007,1.18194,5.0459,58.58,-0.2486,-0.0774,0.1712,910.081,0.071856,-434.556912,-434.550483,-434.549539,-434.58788,23.001,-1186.874915,-1192.61725,-1198.542818,-1112.158046
gdb_4637,c1c([nH]c(=O)[nH]1)C=O,5.36204,1.46864,1.15287,4.3522,62.41,-0.2219,-0.0581,0.1638,931.77,0.085498,-414.735211,-414.728577,-414.727633,-414.766201,24.303,-1286.488204,-1292.990452,-1299.509016,-1205.047576
gdb_4638,c1c(oc(=O)[nH]1)C=O,5.44416,1.49568,1.17333,6.3659,58.37,-0.2463,-0.0677,0.1786,909.6491,0.072679,-434.599108,-434.592669,-434.591725,-434.630026,23.06,-1213.353285,-1219.089345,-1225.014912,-1138.60504
gdb_4639,c1c([nH]c(=O)o1)C=O,5.54354,1.4737,1.16421,3.1432,57.03,-0.2456,-0.0755,0.1702,911.6733,0.072755,-434.601862,-434.595419,-434.594474,-434.632788,23.119,-1215.081445,-1220.814994,-1226.739934,-1140.33822
gdb_4640,c1c(oc(=O)o1)C=O,5.62468,1.50253,1.18577,4.6225,52.96,-0.2747,-0.0855,0.1892,889.3559,0.060056,-454.46467,-454.458458,-454.457514,-454.495506,21.741,-1141.263168,-1146.25312,-1151.585692,-1073.201032
gdb_4641,Cc1cc(c[nH]1)C#C,6.66533,1.25596,1.06383,3.0428,78.82,-0.1982,0.0185,0.2167,1076.1494,0.118936,-325.542935,-325.535178,-325.534233,-325.574813,29.057,-1587.44654,-1595.911637,-1604.208561,-1487.326852
gdb_4642,Cc1cc(c[nH]1)C#N,6.68263,1.26253,1.06899,6.7056,72.26,-0.2258,-0.0039,0.2219,1046.7888,0.10908,-341.651497,-341.644215,-341.643271,-341.68313,26.554,-1506.966001,-1514.839984,-1522.544539,-1413.069947
gdb_4643,Cc1cc(co1)C#C,7.07234,1.25819,1.07531,1.0056,74.09,-0.2158,-0.004,0.2118,1053.9561,0.106399,-345.411154,-345.403697,-345.402753,-345.442788,27.604,-1517.023715,-1524.788512,-1532.493067,-1423.488479
gdb_4644,Cc1cc(co1)C#N,7.0947,1.26433,1.08032,4.6551,67.84,-0.2438,-0.0279,0.2159,1025.1239,0.096343,-361.517219,-361.510178,-361.509234,-361.548654,25.284,-1434.976286,-1442.112946,-1449.224505,-1347.693549
gdb_4645,Cc1[nH]cc(n1)C#C,6.4611,1.33011,1.11068,4.1539,74.35,-0.2101,0.0084,0.2185,1026.7356,0.107373,-341.602777,-341.595221,-341.594277,-341.634701,27.75,-1476.393763,-1484.095808,-1491.800364,-1382.680313
gdb_4646,Cc1[nH]cc(n1)C#N,6.48989,1.33668,1.11612,7.5782,67.88,-0.2429,-0.0154,0.2275,998.4585,0.097363,-357.709319,-357.702208,-357.701264,-357.740992,25.368,-1394.645655,-1401.737762,-1408.849321,-1307.152075
gdb_4647,Cc1nc(co1)C#C,6.85596,1.32952,1.12134,1.6648,69.63,-0.2298,-0.0151,0.2147,1005.9581,0.094867,-361.472229,-361.464946,-361.464002,-361.503851,26.392,-1406.744656,-1413.729459,-1420.841018,-1319.579263
gdb_4648,Cc1nc(co1)C#N,6.88342,1.33564,1.12644,5.2357,63.47,-0.2642,-0.0402,0.2241,978.3172,0.084681,-377.57614,-377.569256,-377.568312,-377.607561,24.163,-1323.345572,-1329.691571,-1336.210134,-1242.431424
gdb_4649,C#Cc1cc([nH]c1)N,6.84013,1.26465,1.07153,2.79,74.66,-0.1902,0.0202,0.2104,1041.2361,0.108056,-341.587402,-341.579782,-341.578838,-341.619021,28.779,-1466.745812,-1474.407697,-1482.112252,-1372.840972
gdb_4650,c1c(c[nH]c1N)C#N,6.86014,1.27237,1.07718,6.5633,68.34,-0.2125,-0.0021,0.2104,1011.4667,0.098174,-357.696123,-357.68899,-357.688046,-357.727443,26.319,-1386.365046,-1393.443348,-1400.554907,-1298.649956
gdb_4651,C#Cc1cc(oc1)N,7.28525,1.27375,1.08556,2.1011,70.48,-0.193,0.0018,0.1948,1015.7922,0.095463,-361.457481,-361.450171,-361.449226,-361.488745,27.6,-1397.490153,-1404.458013,-1411.568945,-1310.100113
gdb_4652,c1c(coc1N)C#N,7.31154,1.28066,1.09106,5.5398,64.41,-0.2146,-0.0219,0.1927,986.7287,0.08538,-377.563975,-377.557088,-377.556144,-377.595016,25.311,-1315.711925,-1322.056041,-1328.574605,-1234.559324
gdb_4653,C#Cc1c[nH]c(n1)N,6.61201,1.34839,1.12244,4.0859,70.6,-0.1969,0.0108,0.2077,989.2742,0.0968,-357.651701,-357.644464,-357.643519,-357.682795,27.472,-1358.489842,-1365.502882,-1372.613814,-1270.632934
gdb_4654,c1c(nc([nH]1)N)C#N,6.65166,1.35538,1.12819,7.7108,64.29,-0.2231,-0.0126,0.2105,960.9007,0.086746,-373.758585,-373.75179,-373.750845,-373.789454,25.131,-1276.956342,-1283.357561,-1289.875497,-1195.335619
gdb_4655,C#Cc1coc(n1)N,7.05982,1.35081,1.135,2.329,65.93,-0.2109,-0.0078,0.2031,966.8793,0.084303,-377.523681,-377.516735,-377.515791,-377.554563,26.203,-1290.427078,-1296.734171,-1303.252734,-1209.174702
gdb_4656,c1c(nc(o1)N)C#N,7.09874,1.35768,1.1407,6.05,59.89,-0.2368,-0.0325,0.2043,938.9165,0.074072,-393.628214,-393.621653,-393.620709,-393.658902,24.039,-1207.418305,-1213.077808,-1219.003376,-1132.421567
gdb_4657,C#Cc1cc([nH]c1)O,6.96612,1.27074,1.0747,2.1659,69.95,-0.1897,0.018,0.2077,1014.601,0.095435,-361.46573,-361.458352,-361.457408,-361.496947,28.068,-1402.666475,-1409.591664,-1416.703224,-1315.246941
gdb_4658,c1c(c[nH]c1O)C#N,6.99243,1.27774,1.08033,5.872,63.73,-0.2144,-0.005,0.2094,985.2757,0.085579,-377.574025,-377.567142,-377.566197,-377.604991,25.526,-1322.018391,-1328.365017,-1334.882953,-1240.818726
gdb_4659,C#Cc1c[nH]c(n1)O,6.73117,1.35359,1.12696,2.8213,65.71,-0.2052,0.0058,0.211,964.2191,0.084586,-377.532906,-377.526031,-377.525087,-377.563703,26.169,-1296.215848,-1302.567494,-1309.086058,-1214.910135
gdb_4660,c1c(nc([nH]1)O)C#N,6.7742,1.35993,1.13257,6.3308,59.54,-0.2352,-0.0187,0.2165,936.2925,0.074543,-393.639005,-393.63258,-393.631635,-393.669582,23.769,-1214.189754,-1219.934599,-1225.859539,-1139.123363
gdb_4661,Cc1cc(c[nH]1)C=O,6.93915,1.22233,1.04604,5.0659,72.32,-0.217,-0.0268,0.1902,1079.9824,0.119663,-362.723917,-362.716385,-362.71544,-362.755876,27.232,-1564.338521,-1572.94418,-1581.241104,-1464.013638
gdb_4662,Cc1cc(co1)C=O,7.25282,1.22962,1.0583,3.6352,67.41,-0.2341,-0.047,0.187,1057.3679,0.106847,-382.589449,-382.582106,-382.581161,-382.621289,26.066,-1492.22958,-1500.065285,-1507.769213,-1398.567586
gdb_4663,Cc1[nH]cc(n1)C=O,5.24318,1.40405,1.1152,6.9586,68.25,-0.2377,-0.0326,0.2051,1011.7127,0.107961,-378.781205,-378.773873,-378.772929,-378.813141,26.094,-1451.683086,-1459.525066,-1467.229621,-1357.721143
gdb_4664,Cc1nc(co1)C=O,5.52366,1.40044,1.12501,4.4861,63.44,-0.254,-0.0521,0.2019,991.5059,0.095266,-398.649091,-398.641945,-398.641,-398.680907,24.925,-1381.0513,-1388.121444,-1395.232376,-1293.751621
gdb_4665,c1c(c[nH]c1N)C=O,7.09407,1.23147,1.05333,5.1464,68.35,-0.2053,-0.0259,0.1795,1044.0199,0.108761,-378.768449,-378.761063,-378.760119,-378.800129,26.96,-1443.678581,-1451.486675,-1459.191231,-1349.555996
gdb_4666,c1c(coc1N)C=O,7.42979,1.24531,1.06784,4.5557,63.96,-0.2051,-0.0435,0.1615,1018.245,0.09585,-398.63584,-398.628618,-398.627673,-398.667363,26.089,-1372.736178,-1379.758632,-1386.869564,-1285.252639
gdb_4667,c1c(nc(o1)N)C=O,7.30753,1.31151,1.11298,4.5524,59.36,-0.2279,-0.052,0.176,970.8693,0.084738,-414.704009,-414.697162,-414.696217,-414.735084,24.776,-1266.908668,-1273.277257,-1279.795193,-1185.521378
gdb_4668,c1c(c[nH]c1O)C=O,7.208,1.23745,1.05613,4.6313,63.81,-0.2051,-0.0288,0.1763,1016.6798,0.096137,-398.646593,-398.639442,-398.638498,-398.677908,26.226,-1379.483783,-1386.550789,-1393.662348,-1291.869721
gdb_4669,c1c(nc([nH]1)O)C=O,5.4794,1.42668,1.13195,5.6961,60.09,-0.2306,-0.0362,0.1945,949.36,0.085159,-414.712133,-414.70548,-414.704536,-414.743061,24.463,-1272.006551,-1278.496877,-1285.01544,-1190.527018
gdb_4670,Cc1ccn(c1)C=O,6.81361,1.2867,1.08961,2.7108,72,-0.2254,-0.0333,0.1922,1045.6713,0.119571,-362.726462,-362.719132,-362.718188,-362.758125,26.779,-1565.935532,-1574.667947,-1582.965499,-1465.424905
gdb_4671,Cc1cn(cn1)C=O,7.29258,1.299,1.11016,2.9696,66.98,-0.241,-0.0498,0.1911,1016.1315,0.107968,-378.783896,-378.776681,-378.775736,-378.815556,25.662,-1453.371712,-1461.287111,-1468.991039,-1359.236577
gdb_4672,c1cn(cc1N)C=O,7.02794,1.29821,1.09723,3.6462,69.43,-0.1992,-0.0278,0.1714,1008.3688,0.108769,-378.771755,-378.764646,-378.763701,-378.802916,26.701,-1445.753126,-1453.73504,-1461.438968,-1351.304863
gdb_4673,c1c(ncn1C=O)N,7.54937,1.31376,1.12032,3.4107,64.58,-0.207,-0.0449,0.162,977.5432,0.097301,-394.832761,-394.825817,-394.824873,-394.863832,25.527,-1335.430768,-1342.627042,-1349.738601,-1247.303404
gdb_4674,c1cn(cc1O)C=O,7.09131,1.30163,1.09977,2.5436,64.35,-0.2131,-0.0345,0.1786,983.6472,0.096143,-398.648191,-398.641255,-398.640311,-398.67927,25.675,-1380.486542,-1387.688463,-1394.800022,-1292.724388
gdb_4675,c1c(ncn1C=O)O,7.65149,1.31801,1.12434,1.4957,59.47,-0.2249,-0.0531,0.1718,952.4057,0.085044,-414.712214,-414.70561,-414.704666,-414.743045,24.113,-1272.057379,-1278.578453,-1285.097016,-1190.516977
gdb_4676,Cc1ccc([nH]1)C#C,5.95977,1.32688,1.09265,2.0025,81.59,-0.1934,0.0027,0.196,1053.0685,0.11893,-325.544761,-325.537005,-325.536061,-325.576717,28.927,-1588.592372,-1597.058096,-1605.355647,-1488.521629
gdb_4677,Cc1ccc([nH]1)C#N,5.97723,1.33404,1.09809,4.9778,74.53,-0.2233,-0.0202,0.2032,1024.5245,0.10898,-341.650841,-341.643526,-341.642581,-341.682628,26.513,-1506.554355,-1514.40763,-1522.111558,-1412.754937
gdb_4678,Cc1ccc(o1)C#C,5.84372,1.38539,1.12775,1.2162,77.65,-0.2078,-0.0163,0.1915,1015.6303,0.10631,-345.412792,-345.405354,-345.40441,-345.444426,27.506,-1518.051575,-1525.828294,-1533.53285,-1424.516339
gdb_4679,Cc1ccc(o1)C#N,5.87172,1.39196,1.13315,5.1787,70.66,-0.2397,-0.0408,0.1988,988.202,0.096213,-361.516351,-361.50932,-361.508376,-361.547821,25.208,-1434.431608,-1441.574543,-1448.686103,-1347.170834
gdb_4680,Cc1cnc([nH]1)C#C,6.35629,1.34284,1.11635,3.9132,76.82,-0.2114,-0.0127,0.1987,1022.6158,0.107672,-341.600576,-341.593136,-341.592192,-341.632172,27.438,-1475.012615,-1482.787452,-1490.492007,-1381.093343
gdb_4681,Cc1cnc([nH]1)C#N,6.36013,1.35088,1.12202,6.1124,70.13,-0.2415,-0.0375,0.2039,994.7718,0.097496,-357.703903,-357.696857,-357.695913,-357.735336,25.209,-1391.247066,-1398.379961,-1405.491521,-1303.602884
gdb_4682,Cc1cnc(o1)C#C,6.21145,1.40233,1.15225,2.1539,72.8,-0.2288,-0.0338,0.1951,985.6957,0.095007,-361.46951,-361.462309,-361.461365,-361.500957,26.141,-1405.038459,-1412.074718,-1419.186277,-1317.763252
gdb_4683,Cc1cnc(o1)C#N,6.2311,1.40939,1.1577,5.4941,66.25,-0.2607,-0.0606,0.2001,959.1552,0.084648,-377.569792,-377.562952,-377.562008,-377.601074,24.061,-1319.362145,-1325.735754,-1332.254318,-1238.360774
gdb_4684,Cc1[nH]c(cn1)C#C,6.52468,1.32329,1.10777,3.1128,76.28,-0.2112,-0.0084,0.2029,1026.7743,0.107596,-341.605347,-341.597805,-341.59686,-341.637245,27.586,-1478.006461,-1485.717291,-1493.421219,-1384.276696
gdb_4685,Cc1[nH]c(cn1)C#N,6.53493,1.33041,1.11306,4.2596,69.5,-0.2437,-0.0324,0.2113,998.6408,0.097519,-357.709717,-357.702586,-357.701642,-357.741496,25.246,-1394.895404,-1401.97496,-1409.08652,-1307.46834
gdb_4686,Cc1ncc(o1)C#C,6.36973,1.38085,1.1429,1.0856,72.38,-0.2273,-0.0285,0.1988,990.0043,0.094983,-361.474479,-361.467204,-361.46626,-361.506129,26.244,-1408.156551,-1415.146374,-1422.257934,-1321.008729
gdb_4687,Cc1ncc(o1)C#N,6.39015,1.38778,1.14831,3.6381,65.63,-0.2626,-0.0542,0.2084,962.849,0.084757,-377.576096,-377.569205,-377.56826,-377.607603,24.037,-1323.317962,-1329.659568,-1336.177504,-1242.45778
gdb_4688,C#Cc1ccc([nH]1)N,6.11546,1.33844,1.10103,2.6039,78.36,-0.1786,0.0095,0.1881,1018.6113,0.108032,-341.589678,-341.582078,-341.581134,-341.621171,28.828,-1468.174022,-1475.848457,-1483.553013,-1374.190117
gdb_4689,c1cc([nH]c1C#N)N,6.14759,1.34636,1.10676,5.9805,71.66,-0.2029,-0.0116,0.1914,989.5458,0.098108,-357.696558,-357.689435,-357.688491,-357.727779,26.436,-1386.638013,-1393.722589,-1400.834149,-1298.860799
gdb_4690,C#Cc1ccc(o1)N,5.98477,1.4038,1.13839,2.4284,75.37,-0.1846,-0.004,0.1806,979.7332,0.095432,-361.460668,-361.453402,-361.452457,-361.491852,27.529,-1399.490025,-1406.485495,-1413.596427,-1312.049783
gdb_4691,c1cc(oc1C#N)N,6.02169,1.41143,1.14455,6.249,68.56,-0.2113,-0.0269,0.1844,951.6988,0.085429,-377.565536,-377.558735,-377.55779,-377.596459,25.18,-1316.691467,-1323.089549,-1329.607485,-1235.46482
gdb_4692,C#Cc1[nH]c(cn1)N,6.50753,1.35605,1.12543,4.1292,73.71,-0.1961,-0.007,0.1891,987.9533,0.096723,-357.644745,-357.637452,-357.636508,-357.676019,27.297,-1354.124889,-1361.102789,-1368.214349,-1266.380933
gdb_4693,c1c([nH]c(n1)C#N)N,6.52365,1.36524,1.13155,6.9196,67.47,-0.2201,-0.0304,0.1897,959.5464,0.086534,-373.748836,-373.741955,-373.741011,-373.779884,25.114,-1270.838757,-1277.18601,-1283.704574,-1189.330358
gdb_4694,C#Cc1ncc(o1)N,6.34086,1.42341,1.16385,3.3544,70.94,-0.2023,-0.0233,0.179,949.423,0.084005,-377.516234,-377.509194,-377.50825,-377.547289,26.186,-1285.754018,-1292.002125,-1298.520689,-1204.610202
gdb_4695,c1c(oc(n1)C#N)N,6.37174,1.43165,1.17014,6.7447,64.64,-0.2284,-0.0484,0.18,922.2497,0.073698,-393.617869,-393.611222,-393.610278,-393.648691,24.107,-1200.926724,-1206.532262,-1212.45783,-1126.014072
gdb_4696,c1c([nH]c(n1)N)C#N,6.77986,1.34463,1.12374,5.2236,66.53,-0.2207,-0.0218,0.1989,962.1383,0.08689,-373.760273,-373.753457,-373.752513,-373.791185,25.102,-1278.015577,-1284.403619,-1290.922182,-1196.421837
gdb_4697,C#Cc1cnc(o1)N,6.58257,1.39963,1.15523,1.9726,69.58,-0.2047,-0.0143,0.1905,953.2032,0.084408,-377.527126,-377.520181,-377.519237,-377.558022,26.113,-1292.588846,-1298.896567,-1305.41513,-1211.345256
gdb_4698,c1c(oc(n1)N)C#N,6.61705,1.40759,1.16145,5.0286,63.03,-0.2336,-0.038,0.1957,925.377,0.074215,-393.630217,-393.62366,-393.622716,-393.66093,23.929,-1208.675205,-1214.337219,-1220.262787,-1133.694155
gdb_4699,C#Cc1ccc([nH]1)O,6.19237,1.34454,1.10468,1.9204,73.17,-0.1839,0.0092,0.1932,993.8452,0.095486,-361.468157,-361.460805,-361.45986,-361.499376,27.915,-1404.189439,-1411.130944,-1418.241876,-1316.771161
gdb_4700,c1cc([nH]c1C#N)O,6.22265,1.35171,1.11048,5.635,66.44,-0.2128,-0.0138,0.199,965.3982,0.085628,-377.57445,-377.567605,-377.566661,-377.605404,25.367,-1322.285082,-1328.655554,-1335.174117,-1241.077888
gdb_4701,C#Cc1[nH]c(cn1)O,6.57104,1.36384,1.12942,3.2449,68.73,-0.2017,-0.0082,0.1935,962.9051,0.084153,-377.522164,-377.515114,-377.51417,-377.553187,26.375,-1289.475147,-1295.716979,-1302.235542,-1208.31125
gdb_4702,C#Cc1cnc([nH]1)O,6.8747,1.34189,1.12274,1.7961,67.71,-0.204,-0.0033,0.2007,966.2839,0.084717,-377.535726,-377.528833,-377.527889,-377.566584,26.053,-1297.985424,-1304.325775,-1310.844338,-1216.717988
gdb_4703,c1c([nH]c(n1)O)C#N,6.89695,1.34935,1.12856,4.0721,61.29,-0.2351,-0.0276,0.2075,938.1631,0.0747,-393.640069,-393.633629,-393.632685,-393.670711,23.63,-1214.857424,-1220.592856,-1226.518424,-1139.83182
gdb_4704,C#Cc1cnc(o1)O,6.75649,1.39924,1.15918,0.4061,64.2,-0.2209,-0.0229,0.1979,931.4661,0.072311,-397.403167,-397.396604,-397.395659,-397.433838,24.435,-1227.074397,-1232.733273,-1238.658213,-1152.427181
gdb_4705,Cc1ccc([nH]1)C=O,6.43994,1.26394,1.06358,4.9284,75.65,-0.2193,-0.0394,0.1798,1065.2701,0.119477,-362.725511,-362.717959,-362.717015,-362.757611,27.211,-1565.338771,-1573.931879,-1582.229431,-1465.102366
gdb_4706,Cc1ccc(o1)C=O,4.77034,1.49576,1.14682,4.266,70.99,-0.2364,-0.054,0.1825,991.1672,0.106894,-382.593064,-382.585815,-382.58487,-382.62487,25.876,-1494.498025,-1502.392715,-1510.096643,-1400.814696
gdb_4707,Cc1cnc([nH]1)C=O,6.82404,1.27982,1.085,6.437,71.35,-0.2365,-0.0551,0.1815,1036.6593,0.107913,-378.776984,-378.769658,-378.768714,-378.808829,25.973,-1449.03437,-1456.880115,-1464.584671,-1355.015324
gdb_4708,Cc1cnc(o1)C=O,6.70868,1.32937,1.11724,5.1554,66.76,-0.2544,-0.0732,0.1812,1000.9304,0.095245,-398.646232,-398.639115,-398.638171,-398.677881,24.834,-1379.257252,-1386.345594,-1393.457153,-1291.852778
gdb_4709,Cc1[nH]c(cn1)C=O,6.92077,1.27029,1.08053,4.9693,69.87,-0.2383,-0.0516,0.1868,1037.336,0.107891,-378.783702,-378.776226,-378.775282,-378.816288,26.04,-1453.249976,-1461.001594,-1468.70615,-1359.695914
gdb_4710,Cc1ncc(o1)C=O,5.14764,1.48326,1.15977,2.2478,65.41,-0.2601,-0.0667,0.1934,967.1614,0.095457,-398.652974,-398.645835,-398.644891,-398.684905,24.717,-1383.487918,-1390.562454,-1397.674014,-1296.260402
gdb_4711,c1cc([nH]c1C=O)N,6.60634,1.27592,1.0713,5.9825,73.32,-0.1981,-0.0304,0.1678,1028.829,0.108618,-378.772028,-378.764693,-378.763748,-378.803466,27.151,-1445.924436,-1453.764533,-1461.468461,-1351.649993
gdb_4712,c1cc(oc1C=O)N,4.90416,1.51645,1.15933,5.2676,69.6,-0.2077,-0.0399,0.1678,954.3639,0.096207,-398.643887,-398.63693,-398.635985,-398.675033,25.802,-1377.785743,-1384.974486,-1392.085418,-1290.065633
gdb_4713,c1c([nH]c(n1)C=O)N,6.98265,1.29312,1.09329,7.2132,69.25,-0.2145,-0.0476,0.1669,1000.1987,0.097019,-394.822424,-394.815315,-394.814371,-394.853727,25.86,-1328.944208,-1336.036942,-1343.148502,-1240.962426
gdb_4714,c1c(oc(n1)C=O)N,6.85088,1.34791,1.12736,6.6446,65.91,-0.2229,-0.0616,0.1613,963.4328,0.084338,-414.694901,-414.688016,-414.687072,-414.726003,24.85,-1261.193316,-1267.53806,-1274.056623,-1179.822969
gdb_4715,c1c(oc(n1)N)C=O,5.34552,1.50208,1.17326,3.5915,63.56,-0.2301,-0.0514,0.1787,929.8588,0.08497,-414.708497,-414.701732,-414.700788,-414.739526,24.579,-1269.724928,-1276.144973,-1282.663537,-1188.308773
gdb_4716,c1cc([nH]c1C=O)O,6.67247,1.28136,1.07494,5.1245,67.67,-0.2087,-0.034,0.1746,1003.4623,0.096217,-398.650243,-398.643209,-398.642265,-398.681402,26.008,-1381.77419,-1388.914615,-1396.026175,-1294.062237
