mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv,u0_atom,u298_atom,h298_atom,g298_atom
gdb_18667,N=C1OCCC2CC12,3.15572,2.32599,1.51345,3.2767,69.58,-0.251,0.0213,0.2723,846.9806,0.144997,-363.868727,-363.861952,-363.861008,-363.899872,26.424,-1654.86548,-1665.723268,-1675.206812,-1540.658842
gdb_18668,N=C1OCCC2NC12,3.22583,2.35184,1.52192,3.5602,66.24,-0.2517,0.0123,0.264,826.652,0.133659,-379.90841,-379.901811,-379.900867,-379.93928,25.573,-1531.162748,-1541.241798,-1550.132345,-1423.160919
gdb_18669,N=C1OCCC2OC12,3.29735,2.36303,1.54111,3.809,62.55,-0.267,-0.002,0.265,806.1745,0.120868,-399.790756,-399.78425,-399.783306,-399.821564,24.802,-1469.604743,-1478.853598,-1487.151149,-1368.301572
gdb_18670,N=C1OCCN2CC12,3.23363,2.40125,1.53526,2.615,66.33,-0.2393,0.0124,0.2517,818.8143,0.132949,-379.900674,-379.894013,-379.893069,-379.931904,25.558,-1526.308338,-1536.348482,-1545.23903,-1418.532413
gdb_18671,N=C1OCOC2CC12,3.36556,2.38805,1.55999,2.0712,62.41,-0.2607,0.0113,0.272,795.2007,0.120992,-399.791085,-399.784665,-399.783721,-399.821805,24.763,-1469.811193,-1479.114014,-1487.411566,-1368.452802
gdb_18672,O=C1CCCC2CC12,2.9733,2.22181,1.48112,3.3508,71.45,-0.2309,-0.0054,0.2254,879.3462,0.156283,-347.831365,-347.824452,-347.823508,-347.862408,27.331,-1780.02466,-1791.685032,-1801.761572,-1659.376642
gdb_18673,O=C1CCCC2CN12,2.83201,2.58585,1.54071,3.7225,68.15,-0.2397,0.0082,0.2479,835.9943,0.144611,-363.8797,-363.872897,-363.871953,-363.910771,26.331,-1661.751136,-1672.591354,-1682.074898,-1547.498062
gdb_18674,O=C1CCCC2NC12,3.0573,2.2365,1.51793,3.3017,68.03,-0.2327,-0.0125,0.2202,852.3817,0.144919,-363.872877,-363.866092,-363.865148,-363.903843,26.508,-1657.469642,-1668.321155,-1677.804699,-1543.15068
gdb_18675,O=C1CCCC2OC12,3.11433,2.2518,1.54069,3.1272,64.29,-0.2445,-0.0269,0.2176,831.0393,0.132069,-383.75525,-383.74855,-383.747606,-383.786183,25.757,-1595.928579,-1605.944878,-1614.835426,-1488.326474
gdb_18676,O=C1CCCN2CC12,3.09886,2.26476,1.50808,2.9248,68.52,-0.2323,-0.0186,0.2137,849.7006,0.144162,-363.862701,-363.855896,-363.854951,-363.893699,26.524,-1651.084111,-1661.923074,-1671.40599,-1536.785229
gdb_18677,O=C1CCOC2CC12,3.17263,2.27164,1.51105,1.9534,64.99,-0.2394,-0.0165,0.2229,830.0429,0.131853,-383.747243,-383.740562,-383.739618,-383.778151,25.926,-1590.904115,-1600.932336,-1609.822884,-1483.286321
gdb_18678,O=C1CNCC2CC12,3.01396,2.28217,1.50468,3.0232,67.94,-0.2128,-0.0115,0.2013,850.8075,0.145066,-363.866208,-363.859397,-363.858453,-363.897201,26.684,-1653.284785,-1664.119983,-1673.603526,-1538.982765
gdb_18679,O=C1CNCC2CN12,2.8972,2.6226,1.55052,3.565,64.72,-0.2225,0.0011,0.2237,811.3032,0.133429,-379.914168,-379.907512,-379.906568,-379.945014,25.691,-1534.775945,-1544.819226,-1553.709774,-1426.759056
gdb_18680,O=C1CNCC2NC12,3.10573,2.29686,1.54557,3.3414,64.69,-0.2158,-0.0182,0.1976,823.2157,0.133703,-379.90694,-379.90027,-379.899325,-379.937811,25.875,-1530.24031,-1540.274806,-1549.164726,-1422.239108
gdb_18681,O=C1CNCC2OC12,3.16572,2.3113,1.56984,2.7594,60.98,-0.2259,-0.0326,0.1933,801.9489,0.120778,-399.78867,-399.782066,-399.781122,-399.819532,25.167,-1468.295759,-1477.483118,-1485.78067,-1367.026474
gdb_18682,O=C1COCC2CC12,3.05757,2.33581,1.5102,3.3447,64.48,-0.231,-0.0179,0.2131,831.2502,0.132049,-383.742942,-383.736231,-383.735287,-383.773957,25.809,-1588.205199,-1598.214595,-1607.105142,-1480.654549
gdb_18683,O=C1COCC2CN12,3.20424,2.4848,1.60495,3.6458,61.57,-0.2402,-0.0105,0.2297,783.8221,0.120558,-399.790041,-399.783525,-399.782581,-399.820856,24.703,-1469.156074,-1478.398654,-1486.696205,-1367.857296
gdb_18684,O=C1COCC2NC12,3.1676,2.3401,1.548,3.5046,61.15,-0.2342,-0.0247,0.2095,804.7185,0.120681,-399.78299,-399.776414,-399.775469,-399.813848,25.031,-1464.731508,-1473.936437,-1482.233361,-1363.459713
gdb_18685,O=C1COCC2OC12,3.23463,2.35148,1.57021,2.6284,57.52,-0.246,-0.0397,0.2062,784.0633,0.107801,-419.66409,-419.65759,-419.656646,-419.694924,24.291,-1402.391626,-1410.755694,-1418.460249,-1307.842335
gdb_18686,O=C1NCCC2CC12,3.07701,2.31078,1.47079,3.8305,68.11,-0.2342,0.0243,0.2585,857.1063,0.145651,-363.896429,-363.889637,-363.888693,-363.927451,26.541,-1672.248734,-1683.095855,-1692.579398,-1557.964912
gdb_18687,O=C1NCCC2CN12,3.01712,2.58937,1.55362,4.6413,64.88,-0.2409,0.0449,0.2858,809.8862,0.133809,-379.941996,-379.935365,-379.934421,-379.972704,25.74,-1552.238265,-1562.297235,-1571.187782,-1444.13478
gdb_18688,O=C1NCCC2NC12,3.14437,2.33287,1.47919,4.1441,64.76,-0.2326,0.016,0.2487,836.9218,0.134159,-379.935387,-379.928705,-379.927761,-379.966312,25.815,-1548.091058,-1558.118025,-1567.008572,-1440.123742
gdb_18689,O=C1NCCC2OC12,3.21857,2.33731,1.49533,4.5892,61,-0.2446,0.0014,0.246,817.1984,0.121326,-399.816918,-399.81031,-399.809366,-399.847834,25.071,-1486.021633,-1495.206482,-1503.504034,-1384.786234
gdb_18690,O=C1NCCN2CC12,3.17321,2.37484,1.50331,3.35,64.93,-0.2322,0.017,0.2492,826.3023,0.133505,-379.928775,-379.922064,-379.92112,-379.959818,25.795,-1543.941969,-1553.950737,-1562.841285,-1436.048699
gdb_18691,O=C1OCCC2CC12,3.14409,2.36135,1.51101,4.5516,64.27,-0.2561,0.0073,0.2634,828.9647,0.132801,-383.769708,-383.763078,-383.762133,-383.800711,25.504,-1605.001105,-1615.061329,-1623.951249,-1497.442924
gdb_18692,O=C1OCCC2CN12,3.05653,2.66273,1.58954,5.2353,61.15,-0.2613,0.0276,0.2889,784.3229,0.121192,-399.814793,-399.808439,-399.807495,-399.845294,24.405,-1484.688177,-1494.032413,-1502.329965,-1383.192361
gdb_18693,O=C1OCCC2NC12,3.21809,2.38395,1.52176,5.036,60.9,-0.2518,-0.0022,0.2496,808.4039,0.121332,-399.807937,-399.801436,-399.800492,-399.838796,24.732,-1480.385975,-1489.637968,-1497.935519,-1379.114807
gdb_18694,O=C1OCCC2OC12,3.29218,2.39125,1.53854,4.852,57.25,-0.268,-0.0174,0.2505,788.8837,0.108516,-419.688731,-419.682311,-419.681367,-419.719559,23.978,-1417.854075,-1426.268344,-1433.972899,-1323.301019
gdb_18695,O=C1OCCN2CC12,3.22304,2.43727,1.54301,3.4522,61.07,-0.2465,-0.002,0.2445,798.8484,0.120813,-399.801826,-399.795348,-399.794404,-399.832688,24.607,-1476.551267,-1485.817693,-1494.115244,-1375.281982
gdb_18696,O=C1OCOC2CC12,3.36556,2.41675,1.56565,3.5854,57.21,-0.2671,-0.0037,0.2634,775.9912,0.108772,-419.691648,-419.685369,-419.684425,-419.722246,23.845,-1419.684519,-1428.187266,-1435.891822,-1324.987136
gdb_18697,CC1=CCCC2CC12,2.95063,2.16263,1.38434,0.2369,80.84,-0.2201,0.0295,0.2496,953.9842,0.179042,-311.88056,-311.873035,-311.872091,-311.911988,29.828,-1947.228198,-1960.282268,-1971.544799,-1813.706833
gdb_18698,CC1=CCCC2NC12,3.01976,2.17856,1.39473,1.4516,77.37,-0.2263,0.0227,0.2489,932.5219,0.167693,-327.921419,-327.914019,-327.913075,-327.952807,28.996,-1824.263417,-1836.506745,-1847.17628,-1697.094325
gdb_18699,CC1=CCCC2OC12,3.09412,2.17086,1.4023,1.8498,73.26,-0.2346,0.0109,0.2455,915.0707,0.154875,-347.804879,-347.797533,-347.796588,-347.836322,28.292,-1763.404456,-1774.793117,-1784.869029,-1643.007442
gdb_18700,CC1=CCOC2CC12,3.176,2.1829,1.42725,1.4147,73.95,-0.227,0.0196,0.2466,901.8835,0.154635,-347.796228,-347.788915,-347.787971,-347.827505,28.422,-1757.975876,-1769.385245,-1779.461784,-1637.474695
gdb_18701,CC1C=CCC2CC12,3.15437,2.11888,1.47528,0.304,79.72,-0.2345,0.0291,0.2636,921.3197,0.179223,-311.878203,-311.870842,-311.869898,-311.909455,29.542,-1945.749159,-1958.90614,-1970.168672,-1812.117353
gdb_18702,CC1C=CCC2OC12,3.23856,2.21467,1.51753,1.7026,72.72,-0.2426,0.0251,0.2677,873.7587,0.155122,-347.80647,-347.799336,-347.798392,-347.837635,27.907,-1764.402823,-1775.924516,-1786.001056,-1643.831362
gdb_18703,CC1N=COC2CC12,3.30818,2.28935,1.56833,1.9667,68.07,-0.244,0.0264,0.2704,835.2929,0.143934,-363.861954,-363.855039,-363.854094,-363.89296,26.939,-1650.615361,-1661.385298,-1670.868214,-1536.3215
gdb_18704,OC1C=CCC2CC12,3.21374,2.15064,1.49897,1.8161,72.09,-0.2464,0.0175,0.2639,870.7256,0.1559,-347.804044,-347.796981,-347.796037,-347.834997,28.269,-1762.880486,-1774.446732,-1784.523272,-1642.175993
gdb_18705,OC1C=CCC2NC12,3.2229,2.2607,1.5389,2.5081,68.71,-0.2438,0.0222,0.266,839.5783,0.145018,-363.848263,-363.841494,-363.84055,-363.879025,27.024,-1642.024136,-1652.885689,-1662.369232,-1527.577162
gdb_18706,OC1C=CCC2OC12,3.29968,2.27006,1.55269,2.3203,65.07,-0.2535,0.0127,0.2662,820.8879,0.131971,-383.731452,-383.724703,-383.723759,-383.762274,26.426,-1580.99512,-1590.980671,-1599.871219,-1473.323361
gdb_18707,OC1C=CCN2CC12,3.33189,2.1898,1.53853,1.5706,68.85,-0.2272,0.0081,0.2353,839.3725,0.144019,-363.835756,-363.828829,-363.827885,-363.866614,27.403,-1634.175881,-1644.938287,-1654.421831,-1519.789147
gdb_18708,CC1CC=CC2CC12,3.13514,2.121,1.4694,0.3388,79.41,-0.2209,0.0256,0.2466,920.6628,0.179318,-311.878701,-311.871384,-311.87044,-311.90977,29.594,-1946.061659,-1959.24625,-1970.508782,-1812.315018
gdb_18709,CC1CC=CC2NC12,3.2379,2.14919,1.49214,1.3546,75.98,-0.2242,0.0178,0.242,895.1159,0.167939,-327.920378,-327.913191,-327.912247,-327.951389,28.761,-1823.61018,-1835.987168,-1846.656703,-1696.204518
gdb_18710,CC1CC=CC2OC12,3.31701,2.15945,1.50676,1.7533,72.06,-0.2382,0.0029,0.241,875.3024,0.155117,-347.804615,-347.797494,-347.79655,-347.83565,28.022,-1763.238794,-1774.768644,-1784.845184,-1642.585756
gdb_18711,CC1OC=NC2CC12,3.37821,2.28418,1.57939,2.2604,68.35,-0.2321,0.0212,0.2534,831.412,0.143857,-363.866486,-363.859519,-363.858575,-363.89755,26.992,-1653.459232,-1664.196539,-1673.680082,-1539.201766
gdb_18712,OC1CC=CC2CC12,3.18728,2.16947,1.49072,1.0769,72.37,-0.2262,0.0203,0.2465,870.369,0.155805,-347.80252,-347.79544,-347.794496,-347.833427,28.384,-1761.924163,-1773.479741,-1783.556281,-1641.190804
gdb_18713,OC1CC=CC2NC12,3.27814,2.19558,1.51338,1.7273,68.44,-0.2307,0.0093,0.24,845.008,0.144643,-363.845705,-363.838826,-363.837881,-363.876544,27.41,-1640.418968,-1651.211495,-1660.694411,-1526.020312
gdb_18714,OC1CC=CC2OC12,3.36388,2.19606,1.5265,1.4602,64.61,-0.2453,-0.0057,0.2396,826.5226,0.131759,-383.728672,-383.72187,-383.720925,-383.759456,26.714,-1579.250645,-1589.202938,-1598.092858,-1471.555041
gdb_18715,CC1CCCC2CC12,2.91123,2.04888,1.39814,0.207,80.88,-0.2596,0.081,0.3406,980.1638,0.203198,-313.082339,-313.074683,-313.073739,-313.113787,31.029,-2073.503717,-2088.252688,-2100.701212,-1926.62394
gdb_18716,CC1CCCC2OC12,3.09484,2.07809,1.43911,1.7369,73.95,-0.2566,0.0826,0.3392,932.1291,0.179064,-349.013386,-349.005926,-349.004982,-349.044792,29.443,-1893.901856,-1906.996086,-1918.258617,-1760.110662
gdb_18717,CC1CCOC2CC12,3.05196,2.10946,1.44477,1.4189,74.24,-0.2373,0.0836,0.3209,925.2775,0.178827,-348.999554,-348.992099,-348.991155,-349.030925,29.635,-1885.222151,-1898.319519,-1909.582051,-1751.408994
gdb_18718,CC1COCC2CC12,2.98246,2.14716,1.44784,1.2518,73.79,-0.2431,0.0775,0.3206,924.0486,0.179224,-348.998865,-348.991435,-348.990491,-349.030208,29.436,-1884.789797,-1897.902853,-1909.165385,-1750.95907
gdb_18719,CC1COCC2CN12,3.08524,2.2303,1.49636,1.2763,70.72,-0.2177,0.0784,0.2961,886.8608,0.16726,-365.032826,-365.025521,-365.024577,-365.064059,28.639,-1757.496459,-1769.798773,-1780.468309,-1629.97408
gdb_18720,CC1COCC2NC12,3.10778,2.16182,1.47412,1.9952,70.67,-0.2399,0.0681,0.308,897.3151,0.167942,-365.043911,-365.036615,-365.035671,-365.075174,28.602,-1764.452397,-1776.760358,-1787.429894,-1636.948843
gdb_18721,CC1COCC2OC12,3.18702,2.17076,1.4914,1.0967,66.96,-0.2503,0.0799,0.3302,876.6638,0.155061,-384.928349,-384.921123,-384.920179,-384.959599,27.877,-1704.20714,-1715.670474,-1725.747014,-1583.432993
gdb_18722,CC1OCCC2CC12,3.06094,2.17014,1.48017,1.2363,74.34,-0.2437,0.0832,0.3269,915.1621,0.17915,-349.00521,-348.99781,-348.996866,-349.036506,29.461,-1888.771342,-1901.903223,-1913.165754,-1754.911122
gdb_18723,CC1OCCC2NC12,3.09041,2.22689,1.49781,2.4812,71.22,-0.2402,0.0709,0.311,891.0342,0.167716,-365.047162,-365.03991,-365.038966,-365.078355,28.622,-1766.492428,-1778.828,-1789.497536,-1638.944949
gdb_18724,CC1OCCC2OC12,3.15675,2.24426,1.51642,2.2407,67.44,-0.2539,0.084,0.3379,869.7949,0.154867,-384.931668,-384.924485,-384.923541,-384.962863,27.884,-1706.289842,-1717.78016,-1727.856699,-1585.481182
gdb_18725,CC1OCCN2CC12,3.16235,2.21146,1.51561,0.5077,71.13,-0.2187,0.0889,0.3076,884.3088,0.167283,-365.037534,-365.030245,-365.029301,-365.068804,28.558,-1760.450772,-1772.763126,-1783.432661,-1632.95161
gdb_18726,CC1OCOC2CC12,3.21662,2.23191,1.52992,1.8492,67.2,-0.2482,0.085,0.3333,861.742,0.155112,-384.928186,-384.921073,-384.920129,-384.959261,27.877,-1704.104856,-1715.639099,-1725.715638,-1583.220895
gdb_18727,CN1CCOC2CC12,3.17403,2.15518,1.4549,1.4274,72.06,-0.2035,0.0848,0.2883,902.6499,0.166753,-365.027186,-365.01974,-365.018796,-365.058699,28.943,-1753.957308,-1766.171144,-1776.840679,-1626.610632
gdb_18728,OC1CCCC2CC12,2.96143,2.09695,1.42128,1.4664,73.86,-0.2561,0.0743,0.3304,927.7649,0.179721,-349.006689,-348.999287,-348.998342,-349.037955,29.788,-1889.699428,-1902.830054,-1914.091958,-1755.820383
gdb_18729,OC1CCCC2NC12,3.06314,2.12126,1.45176,2.1428,70.09,-0.2432,0.069,0.3122,898.4231,0.168752,-365.054555,-365.047391,-365.046447,-365.085691,28.725,-1771.131602,-1783.522395,-1794.191931,-1643.548355
gdb_18730,OC1CCCC2OC12,3.14451,2.11794,1.46342,1.9858,66.43,-0.2594,0.0804,0.3398,880.1212,0.155728,-384.938448,-384.931309,-384.930365,-384.969619,28.115,-1710.544353,-1722.062281,-1732.138821,-1589.720633
gdb_18731,OC1CCCN2CC12,3.05176,2.14857,1.45875,2.2546,70.75,-0.2183,0.0685,0.2868,895.1017,0.167751,-365.038713,-365.031397,-365.030453,-365.069982,28.959,-1761.190605,-1773.486016,-1784.155552,-1633.690816
gdb_18732,OC1CCOC2CC12,3.11042,2.15912,1.47004,1.8739,67.31,-0.2413,0.0732,0.3145,873.2213,0.155337,-384.923175,-384.91597,-384.915025,-384.954379,28.384,-1700.960408,-1712.43692,-1722.512833,-1580.157396
gdb_18733,OC1COCC2CC12,3.03465,2.19891,1.47296,0.2209,66.77,-0.2422,0.0685,0.3107,872.5306,0.155781,-384.921952,-384.914775,-384.913831,-384.953105,28.199,-1700.192965,-1711.687047,-1721.763587,-1579.357949
gdb_18734,OC1COCC2NC12,2.94774,2.45493,1.67259,3.4951,63.32,-0.2392,0.0618,0.301,804.8998,0.144947,-400.970681,-400.963973,-400.963029,-401.001356,26.684,-1582.16668,-1593.065883,-1602.549427,-1467.409089
gdb_18735,OC1COCC2OC12,3.25543,2.20152,1.50841,1.7971,59.93,-0.2511,0.0595,0.3107,829.481,0.131458,-420.848938,-420.841957,-420.841013,-420.879953,26.695,-1518.04279,-1527.882131,-1536.772679,-1410.236116
gdb_18736,CC1CC2CC(=O)C12,2.90794,2.20933,1.52321,2.811,71.37,-0.236,-0.0201,0.2159,880.4691,0.153581,-347.802054,-347.794551,-347.793607,-347.834051,28.69,-1761.631744,-1772.921885,-1782.998425,-1641.582369
gdb_18737,CC1CC2CC(=O)N12,2.99497,2.39119,1.57007,3.5406,68.15,-0.2354,-0.0005,0.2349,840.3843,0.142824,-363.858914,-363.851754,-363.85081,-363.890208,27.453,-1648.707734,-1659.323931,-1668.807475,-1534.594595
gdb_18738,CC1CC2NC(=O)C12,3.02723,2.25065,1.56672,3.6313,67.96,-0.2419,0.027,0.2689,847.199,0.143279,-363.873996,-363.866763,-363.865819,-363.905434,27.722,-1658.171825,-1668.742214,-1678.225757,-1544.149047
gdb_18739,CC1CC2OC(=N)C12,3.11776,2.2064,1.57442,2.6913,68.82,-0.2578,0.0248,0.2826,849.9466,0.143016,-363.851244,-363.844092,-363.843147,-363.882647,27.43,-1643.89474,-1654.515957,-1663.998873,-1529.849999
gdb_18740,CC1CC2OC(=O)C12,3.13999,2.22845,1.58966,4.1447,63.71,-0.2701,0.0073,0.2775,828.1928,0.131069,-383.755875,-383.748889,-383.747945,-383.787186,26.377,-1596.320773,-1606.157604,-1615.048151,-1488.955865
gdb_18741,CC1CN2CC(=O)C12,2.99828,2.21731,1.53125,1.9961,67.76,-0.2329,-0.0307,0.2022,860.3686,0.142019,-363.834025,-363.826677,-363.825733,-363.865875,27.677,-1633.089662,-1643.587888,-1653.071432,-1519.325418
gdb_18742,CC1OC2CC(=O)C12,3.12101,2.20038,1.58029,1.8573,64.54,-0.2467,-0.03,0.2167,831.7691,0.129525,-383.7274,-383.720188,-383.719244,-383.758988,27.161,-1578.452454,-1588.147468,-1597.038015,-1471.261366
gdb_18743,CN1CC2CC(=O)C12,3.02314,2.30524,1.5692,2.376,69.18,-0.2053,-0.0263,0.1791,843.5171,0.141859,-363.8346,-363.827185,-363.82624,-363.866353,27.748,-1633.45048,-1643.906663,-1653.389579,-1519.625368
gdb_18744,CN1CC2NC(=O)C12,3.17691,2.30594,1.59872,3.2438,65.51,-0.2122,0.017,0.2292,815.9259,0.131534,-379.905637,-379.898525,-379.897581,-379.936924,26.733,-1529.422666,-1539.179803,-1548.070351,-1421.682508
gdb_18745,CN1CC2OC(=N)C12,3.96809,1.85076,1.41612,3.1072,66.96,-0.2233,0.0198,0.2431,887.6963,0.130958,-379.878052,-379.870964,-379.87002,-379.909365,26.634,-1512.11283,-1521.885028,-1530.775575,-1404.388987
gdb_18746,CN1CC2OC(=O)C12,3.99417,1.85619,1.42543,4.624,61.67,-0.2291,0.0023,0.2314,866.8024,0.11902,-399.781983,-399.775056,-399.774112,-399.813214,25.592,-1464.099606,-1473.08428,-1481.381832,-1363.061872
gdb_18747,OC1CC2CC(=O)C12,3.05473,2.21822,1.56139,4.0561,64.65,-0.235,-0.0173,0.2177,832.0043,0.129919,-383.725076,-383.717799,-383.716855,-383.757132,27.479,-1576.994123,-1586.648349,-1595.538896,-1470.09671
gdb_18748,OC1CC2NC(=O)C12,3.15813,2.27263,1.59553,4.8728,61.36,-0.241,0.0272,0.2682,801.863,0.11954,-399.795792,-399.788791,-399.787847,-399.82705,26.58,-1472.764878,-1481.703116,-1490.000668,-1371.744087
gdb_18749,OC1CC2OC(=N)C12,3.12343,2.36233,1.63308,2.5346,61.52,-0.2675,0.0099,0.2774,789.4968,0.119684,-399.776967,-399.77021,-399.769266,-399.807971,25.983,-1460.952021,-1470.043371,-1478.340923,-1359.771842
gdb_18750,OC1CC2OC(=O)C12,3.19893,2.29174,1.61755,3.5716,56.59,-0.2769,-0.0062,0.2707,780.1395,0.107553,-419.680057,-419.673358,-419.672414,-419.71117,25.111,-1412.411062,-1420.650256,-1428.354811,-1318.036846
gdb_18751,OC1CN2CC(=O)C12,3.15742,2.25117,1.61047,1.8324,60.83,-0.2333,-0.0319,0.2014,800.3211,0.118375,-399.757895,-399.750834,-399.74989,-399.789562,26.402,-1448.984169,-1457.884757,-1466.182309,-1348.220029
gdb_18752,CC1CC2CC(C)C12,2.68996,2.09945,1.4694,0.1882,81.14,-0.2589,0.0724,0.3313,972.7846,0.201137,-313.046821,-313.038623,-313.037679,-313.079465,32.076,-2051.215852,-2065.624714,-2078.073237,-1905.086576
gdb_18753,CC1CC2CC(O)C12,2.76301,2.17445,1.52713,1.6584,73.58,-0.2509,0.063,0.314,909.3714,0.177959,-348.974936,-348.967166,-348.966221,-349.006721,30.712,-1869.774135,-1882.673837,-1893.935741,-1736.220767
gdb_18754,CC1CC2OC(C)C12,2.80896,2.13896,1.51502,1.7142,74.17,-0.2338,0.0742,0.308,924.2499,0.177177,-348.974976,-348.967026,-348.966082,-349.007249,30.568,-1869.799235,-1882.585986,-1893.848517,-1736.552091
gdb_18755,CC1CN2CC(O)C12,2.74128,2.32508,1.55717,1.5183,70.61,-0.2098,0.0531,0.2628,881.818,0.166134,-365.008424,-365.000614,-364.999669,-365.040981,29.799,-1742.183985,-1754.169407,-1764.838315,-1615.492428
gdb_18756,CC1OC2CC(O)C12,2.85823,2.23225,1.57087,0.6285,66.67,-0.2422,0.0586,0.3009,862.9609,0.15374,-384.901947,-384.894321,-384.893377,-384.933787,29.306,-1687.639647,-1698.851978,-1708.928518,-1567.23573
gdb_18757,CC1OC2CN(C)C12,3.3535,1.92994,1.47408,2.0048,72.22,-0.2119,0.0788,0.2906,924.2435,0.165123,-365.014517,-365.006696,-365.005751,-365.0464,29.677,-1746.007397,-1757.985916,-1768.654824,-1618.892899
gdb_18758,OC1CC2CC(O)C12,2.90911,2.30101,1.62703,3.1954,66.62,-0.2417,0.0544,0.2961,838.9005,0.154749,-384.906432,-384.899083,-384.898138,-384.937888,29.058,-1690.454025,-1701.840176,-1711.916088,-1569.809145
gdb_18759,OC1CN2CC(O)C12,2.80693,2.46528,1.64367,2.0549,62.91,-0.22,0.0395,0.2595,814.3735,0.143576,-400.938995,-400.931975,-400.93103,-400.970195,27.648,-1562.283429,-1572.98685,-1582.469766,-1447.855281
gdb_18760,C1CC23CCC2CC13,3.63495,2.16044,1.66156,0.0816,78.22,-0.2477,0.0904,0.3382,856.8769,0.179292,-311.829439,-311.822658,-311.821713,-311.86021,27.768,-1915.14931,-1928.670247,-1939.932151,-1781.215672
gdb_18761,C1CC23CCC2OC13,3.80732,2.23181,1.70398,1.6751,70.97,-0.2314,0.0661,0.2975,811.1831,0.155402,-347.754522,-347.748029,-347.747085,-347.78493,26.269,-1731.804986,-1743.728912,-1753.805451,-1610.7585
gdb_18762,C1CC23COC2CC13,3.8261,2.18818,1.69078,1.86,71.05,-0.2369,0.0698,0.3066,811.8747,0.15547,-347.75026,-347.74377,-347.742826,-347.780725,26.092,-1729.130542,-1741.056351,-1751.13289,-1608.119824
gdb_18763,C1CC23COC2CN13,4.01692,2.23288,1.74226,2.2961,67.46,-0.2178,0.0654,0.2833,781.5962,0.143791,-363.785461,-363.779143,-363.778198,-363.815746,25.2,-1602.615315,-1613.759875,-1623.242791,-1487.86902
gdb_18764,C1CC23OCC2CC13,3.69635,2.28567,1.72213,1.5491,70.94,-0.2274,0.0739,0.3013,804.7179,0.155462,-347.754024,-347.747554,-347.74661,-347.78445,26.154,-1731.492486,-1743.430845,-1753.507385,-1610.457295
gdb_18765,C1CC23OCC2NC13,3.7955,2.31986,1.73927,0.796,67.55,-0.2121,0.0594,0.2715,781.6949,0.143993,-363.792774,-363.786411,-363.785467,-363.823068,25.626,-1607.204289,-1618.320611,-1627.804154,-1492.463641
gdb_18766,C1CC23OCC2OC13,3.86072,2.36044,1.75964,1.0259,63.72,-0.232,0.0513,0.2833,761.0394,0.131483,-383.674822,-383.668641,-383.667697,-383.704941,24.665,-1545.459286,-1555.801261,-1564.691809,-1437.346388
gdb_18767,C1OC23COC2CC13,3.88874,2.30996,1.75113,1.7335,63.81,-0.2415,0.057,0.2985,761.6153,0.131649,-383.670806,-383.664626,-383.663682,-383.700971,24.47,-1542.939209,-1553.281813,-1562.17236,-1434.855177
gdb_18768,O1CC23COC2CC13,4.03931,2.21479,1.72353,1.0889,63.98,-0.2456,0.0622,0.3077,767.0006,0.131672,-383.669018,-383.662814,-383.66187,-383.699231,24.394,-1541.817223,-1552.144767,-1561.035314,-1433.763311
gdb_18769,CC12C3C1C1C3CC21,3.88409,2.36313,2.06351,0.1727,74.36,-0.2328,0.099,0.3318,752.973,0.155348,-310.600542,-310.594372,-310.593428,-310.630307,25.973,-1771.857003,-1783.984242,-1794.060781,-1650.663052
gdb_18770,CC12C3C1C1C3CN21,3.93906,2.48873,2.15229,1.4556,70.5,-0.2155,0.0859,0.3014,719.0739,0.143696,-326.635755,-326.629708,-326.628764,-326.665438,25.121,-1645.349306,-1656.664548,-1666.148092,-1530.481273
gdb_18771,CC12C3C1C1C3OC21,4.02097,2.4115,2.09812,1.7497,66.43,-0.2401,0.085,0.3251,714.3088,0.131398,-346.52198,-346.516042,-346.515098,-346.551656,24.459,-1586.225408,-1596.720496,-1605.611043,-1478.090547
gdb_18772,CC12C3C1N1C3CC21,4.03705,2.37724,2.08708,1.9172,70.38,-0.2158,0.0844,0.3003,732.7244,0.143876,-326.63963,-326.633555,-326.632611,-326.669381,25.042,-1647.780903,-1659.078575,-1668.562119,-1532.955541
gdb_18773,CC12C3C1N1CC2C31,4.04351,2.39127,2.10226,1.769,70.4,-0.2119,0.0792,0.2912,728.5601,0.143761,-326.633104,-326.627055,-326.626111,-326.662809,25.063,-1643.685779,-1654.999767,-1664.48331,-1528.831552
gdb_18774,CC12C3C4C(CC14)N23,3.95463,2.44605,2.12835,1.6768,70.55,-0.2226,0.0847,0.3073,725.1164,0.143663,-326.645302,-326.639233,-326.638288,-326.675017,25.136,-1651.340134,-1662.641571,-1672.124487,-1536.492182
